material_id,actual,predicted
mp-16226,0.0,1.2136956001139205
mp-1690,0.0,1.2136956001139205
mp-1984,0.0,1.2136956001139205
mp-555037,0.0,1.2136956001139205
mp-755523,0.0,1.2136956001139205
mp-1094038,0.0,1.1961577257215006
mp-30527,0.0,1.1961577257215006
mp-8732,0.0,0.7075694249104652
mp-9983,0.0,0.8624961736381264
mp-1019276,0.0,0.8287854702380953
mp-11324,0.0,0.8287854702380953
mp-13870,0.0,0.8287854702380953
mp-500,0.0,0.8287854702380953
mp-501,0.0,0.8287854702380953
mp-542495,0.273499999999999,0.8287854702380953
mp-542621,0.0,0.8287854702380953
mp-567724,0.0,0.8287854702380953
mp-637232,0.0,0.8287854702380953
mp-680184,0.0,0.8287854702380953
mp-7834,0.0,0.8287854702380953
mp-7926,0.0,0.8287854702380953
mp-8954,0.0,0.8287854702380953
mp-1191680,0.0,0.7176841702380946
mp-29652,0.0,0.7176841702380946
mp-1206272,0.1612,0.8731879630952377
mp-680343,0.0,0.4456938115426237
mp-542634,0.0,0.450396742037129
mp-1967,0.0,0.40534187596570076
mp-601823,0.0,0.40534187596570076
mp-202,0.0,0.49880706497113986
mp-22817,0.0,0.49880706497113986
mp-680259,0.0,0.49880706497113986
mp-1226578,0.0,0.49582684133644084
mp-1226930,0.0,0.49582684133644084
mp-13685,0.0,0.44217297979797926
mp-555569,0.0,0.44217297979797926
mp-849081,0.0,0.44217297979797926
mp-849083,0.0,0.44217297979797926
mp-1341046,0.2027,0.9267241873681872
mp-849071,0.0,0.4495047507427208
mp-964,0.0,0.4495047507427208
mp-1311,0.0,0.5382839240943692
mp-1181961,0.0,0.5041816746697741
mp-684674,0.0,0.5041816746697741
mp-849084,0.0,0.5041816746697741
mp-523,0.0,0.7700247290061246
mp-1042111,0.0,0.7795717845904097
mp-1407236,0.0,0.7795717845904097
mp-1413688,0.0,0.7795717845904097
mp-1442954,0.0,0.7795717845904097
mp-28910,0.0,0.7795717845904097
